2025-07-15 14:09:18,1,6,460,6,49,17,983.276,2,3,299,0,44,95,983.276,8,2,278,0,15,16,983.276,7,1,133,0,7,7,983.276,8,1,71,2,3,2,983.276,1,2,83,0,7,4,983.276,8,3,248,0,21,19,983.276,1,1,26,0,6,3,983.276,6,3,218,0,24,25,983.276,4,5,401,0,113,398,983.276,3,2,81,3,0,0,983.276
2025-07-15 14:09:18,1,4,361,3,46,16,1031.103,2,4,335,0,44,97,1031.103,8,2,293,3,11,13,1031.103,7,2,213,5,7,7,1031.103,8,1,62,1,1,1,1031.103,1,2,129,0,4,2,1031.103,8,5,404,3,19,17,1031.103,1,1,13,0,6,3,1031.103,6,2,142,1,19,20,1031.103,4,5,406,0,110,403,1031.103,3,2,87,1,0,0,1031.103
2025-07-15 14:09:18,1,5,416,4,47,16,1053.695,2,4,340,0,43,96,1053.695,8,2,252,0,12,14,1053.695,7,2,214,12,6,7,1053.695,8,1,31,0,2,2,1053.695,1,3,175,2,4,2,1053.695,8,4,329,3,19,16,1053.695,1,1,19,0,6,4,1053.695,6,3,178,2,15,16,1053.695,4,5,399,0,113,419,1053.695,3,1,74,0,0,0,1053.695
2025-07-15 14:09:18,7,4,365,2,45,15,1033.395,2,4,321,0,43,93,1033.395,8,3,311,1,12,13,1033.395,7,2,168,5,7,7,1033.395,8,1,62,0,2,2,1033.395,1,2,148,1,4,2,1033.395,8,4,258,1,21,18,1033.395,1,1,20,0,5,4,1033.395,6,3,165,0,20,21,1033.395,4,5,397,0,109,392,1033.395,3,1,69,2,0,0,1033.395
2025-07-15 14:09:18,7,5,409,2,49,16,980.821,2,4,319,0,45,103,980.821,8,2,235,0,13,14,980.821,7,1,66,0,7,7,980.821,8,1,33,0,2,2,980.821,1,2,116,1,7,3,980.821,8,4,341,4,21,18,980.821,6,1,26,0,6,4,980.821,6,3,180,0,22,23,980.821,4,5,396,0,116,425,980.821,3,1,68,2,0,0,980.821
2025-07-15 14:09:18,7,4,319,1,47,16,1001.798,4,3,297,0,45,95,1001.798,8,2,199,0,13,14,1001.798,7,1,85,7,7,7,1001.798,8,1,53,0,1,1,1001.798,1,1,71,0,5,3,1001.798,8,4,305,3,17,15,1001.798,6,1,11,0,6,3,1001.798,6,2,134,0,16,16,1001.798,4,5,397,0,109,386,1001.798,3,1,49,0,0,0,1001.798
2025-07-15 14:09:18,7,4,374,3,52,18,976.837,4,4,318,0,45,101,976.837,8,2,227,2,14,16,976.837,7,1,125,0,7,7,976.837,8,1,33,1,3,3,976.837,1,2,89,0,6,3,976.837,8,4,353,2,21,19,976.837,6,1,31,0,7,4,976.837,6,3,154,0,21,22,976.837,4,5,395,0,121,453,976.837,3,1,71,2,0,0,976.837
2025-07-15 14:09:18,7,4,341,1,49,17,975.914,4,4,303,0,47,100,975.914,8,3,372,6,12,13,975.914,7,2,217,4,6,7,975.914,7,2,106,1,0,0,975.914,1,2,124,1,4,2,975.914,8,4,311,4,21,19,975.914,6,1,12,0,7,3,975.914,6,3,198,0,24,25,975.914,4,5,399,0,116,419,975.914,3,1,74,0,0,0,975.914
2025-07-15 14:09:18,7,5,420,0,47,16,1055.723,4,4,373,0,43,95,1055.723,8,3,414,2,11,12,1055.723,6,1,64,12,7,7,1055.723,7,1,39,2,3,2,1055.723,1,1,54,0,6,4,1055.723,8,4,240,1,19,17,1055.723,6,1,12,0,6,4,1055.723,6,2,120,0,18,18,1055.723,4,5,398,0,113,405,1055.723,3,1,74,0,0,0,1055.723
2025-07-15 14:09:18,7,4,354,1,47,16,1052.32,4,4,359,0,43,94,1052.32,8,1,141,0,13,14,1052.32,6,1,103,12,6,7,1052.32,7,1,29,0,0,0,1052.32,1,2,129,0,3,2,1052.32,8,4,340,2,18,15,1052.32,6,1,17,0,6,3,1052.32,6,2,146,0,20,21,1052.32,4,5,400,0,109,401,1052.32,7,2,82,0,0,0,1052.32
2025-07-15 14:09:19,7,5,396,2,48,17,1137.531,4,4,330,0,44,97,1137.531,8,2,156,0,13,14,1137.531,6,1,87,0,6,7,1137.531,7,2,89,0,0,0,1137.531,1,2,137,1,4,2,1137.531,8,3,291,0,19,15,1137.531,6,1,19,0,6,3,1137.531,6,3,157,0,18,19,1137.531,4,5,399,0,108,396,1137.531,7,2,77,2,0,0,1137.531
2025-07-15 14:09:19,1,4,301,0,50,17,963.716,2,4,316,0,46,102,963.716,4,3,317,3,14,15,963.716,4,1,127,7,7,7,963.716,8,2,128,1,0,0,963.716,6,2,132,1,4,2,963.716,6,4,321,0,20,18,963.716,7,1,30,0,6,3,963.716,4,3,175,1,23,24,963.716,5,5,400,0,120,441,963.716,8,1,59,3,0,0,963.716
2025-07-15 14:09:19,3,4,335,2,48,16,1035.765,5,4,340,1,44,96,1035.765,6,2,292,2,11,12,1035.765,8,4,685,6,7,7,1035.765,3,4,280,4,1,1,1035.765,6,1,73,0,6,4,1035.765,7,4,315,2,22,17,1035.765,1,1,24,0,6,3,1035.765,7,3,163,0,24,25,1035.765,7,5,399,0,113,404,1035.765,1,1,32,0,2,1,1035.765
